		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111010010   20   25   24   24   20   27   19   23  3.272352 0.916122 SUCCESS 126
111010100   30   22   23   20   25   20   20   31  5.976540 0.649860 SUCCESS 127
111010110   22   39   39   24   30   23   28   27 20.564589 0.008399 FAILURE 128
111011000   28   25   21   24   24   20   25   21  2.391919 0.966580 SUCCESS 129
111011010   26   17   20   25   19   27   29   25  5.696522 0.681183 SUCCESS 130
111011100   17   27   25   27   25   29   25   27  4.122334 0.845921 SUCCESS 131
111100000   25   19   30   19   20   28   26   27  5.578690 0.694307 SUCCESS 132
111100010   26   26   21   26   23   19   21   23  2.705036 0.951484 SUCCESS 133
111100100   27   22   27   33   34   28   21   17 11.215448 0.189788 SUCCESS 134
111100110   13   31   17   28   25   25   26   27 10.645483 0.222607 SUCCESS 135
111101000   24   10   24   28   29   19   22   26 11.830427 0.158932 SUCCESS 136
111101010   22   24   20   16   26   14   23   19 10.065589 0.260453 SUCCESS 137
111101100   22   25   26   20   19   19   19   21  5.380758 0.716212 SUCCESS 138
111101110   12   22   26   28   22   24   23   29  8.644980 0.373124 SUCCESS 139
111110000   32   18   29   24   26   27   27   37 12.496379 0.130393 SUCCESS 140
111110010   25   23   28   27   22   35   19   26  7.283288 0.506399 SUCCESS 141
111110100   20   12   34   26   27   25   21   19 13.372840 0.099649 SUCCESS 142
111110110   27   34   26   16   22   22   19   30 10.340973 0.241905 SUCCESS 143
111111000   22   27   28   25   27   33   27   28  5.352955 0.719271 SUCCESS 144
111111010   21   21   26   21   32   19   30   19  7.823463 0.450902 SUCCESS 145
111111100   24   21   23   28   25   31   24   22  3.240577 0.918365 SUCCESS 146
111111110   23   27   22   30   27   27   32   26  5.072937 0.749753 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   20   22   17   21   24   21   20   21  5.676663 0.683398 SUCCESS   0
000000011   20   22   23   30   27   29   21   26  4.257378 0.833187 SUCCESS   1
000000101   33   20   22   21   17   32   28   27 10.290662 0.245215 SUCCESS   2
000000111   23   27   30   23   31   23   27   29  4.894865 0.768752 SUCCESS   3
000001001   27   18   21   28   17   22   25   28  6.187711 0.626214 SUCCESS   4
000001011   30   21   31   27   18   26   34   25  9.716064 0.285523 SUCCESS   5
000001101   23   23   23   20   24   29   23   22  2.298580 0.970463 SUCCESS   6
000001111   25   25   31   34   22   23   26   23  6.300910 0.613565 SUCCESS   7
000010001   17   26   20   20   31   23   27   19  7.517629 0.481947 SUCCESS   8
000010011   27   23   30   33   27   23   24   20  6.029498 0.643928 SUCCESS   9
000010101   26   23   23   21   26   24   35   19  6.875508 0.550122 SUCCESS  10
000010111   31   24   37   28   24   35   37   21 21.116018 0.006846 FAILURE  11
000011001   31   20   28   32   17   29   21   23  9.451934 0.305616 SUCCESS  12
000011011   21   27   20   16   27   27   19   32  8.840264 0.355950 SUCCESS  13
000011101   26   27   24   26   34   22   25   31  6.522011 0.588967 SUCCESS  14
000011111   31   30   31   20   32   23   19   25  9.622725 0.292510 SUCCESS  15
000100011   15   21   17   16   33   27   23   21 13.532377 0.094798 SUCCESS  16
000100101   21   21   22   22   17   17   19   24  7.345514 0.499854 SUCCESS  17
000100111   25   30   24   28   24   24   19   23  3.231972 0.918968 SUCCESS  18
000101001   17   16   25   26   21   25   31   19  9.017013 0.340863 SUCCESS  19
000101011   27   23   22   18   35   23   28   20  8.561571 0.380619 SUCCESS  20
000101101   25   26   21   22   26   21   23   30  2.867221 0.942412 SUCCESS  21
000101111   25   29   25   25   27   29   32   26  4.683693 0.790786 SUCCESS  22
000110011   25   17   25   34   19   24   18   17 11.550410 0.172419 SUCCESS  23
000110101   32   28   24   24   29   20   22   26  5.080219 0.748969 SUCCESS  24
000110111   22   27   19   28   21   29   14   31 10.128477 0.256124 SUCCESS  25
000111001   22   19   27   25   29   18   20   31  7.078074 0.528233 SUCCESS  26
000111011   28   20   26   26   37   22   30   22 10.131125 0.255943 SUCCESS  27
000111101   26   26   21   27   31   27   19   31  6.207571 0.623993 SUCCESS  28
000111111   22   27   26   25   30   24   28   22  2.783811 0.947183 SUCCESS  29
001000011   22   24   16   21   35   26   14   35 17.941163 0.021672 SUCCESS  30
001000101   20   31   26   25   18   30   34   20 10.579285 0.226695 SUCCESS  31
001000111   26   24   26   21   23   19   20   23  2.933419 0.938466 SUCCESS  32
001001011   24   26   24   26   16   22   21   23  4.034953 0.853956 SUCCESS  33
001001101   26   25   23   27   19   23   21   25  2.315792 0.969768 SUCCESS  34
001001111   32   30   23   27   24   27   26   17  6.868227 0.550915 SUCCESS  35
001010011   18   19   26   21   21   27   35   22  9.348665 0.313742 SUCCESS  36
001010101   23   26   29   25   30   30   26   26  3.980009 0.858923 SUCCESS  37
001010111   29   31   24   23   37   18   28   18 13.579378 0.093409 SUCCESS  38
001011011   28   21   16   23   21   21   24   27  5.382082 0.716066 SUCCESS  39
001011101   28   19   34   27   25   19   25   26  7.350810 0.499299 SUCCESS  40
001011111   25   36   31   25   23   31   22   34 13.658153 0.091122 SUCCESS  41
001100101   26   20   27   29   29   22   20   22  4.316294 0.827518 SUCCESS  42
001100111   22   23   21   29   23   27   22   18  4.060770 0.851599 SUCCESS  43
001101011   24   31   22   30   37   16   24   31 14.995353 0.059236 SUCCESS  44
001101101   24   21   29   25   25   27   23   25  1.808715 0.986325 SUCCESS  45
001101111   14   26   21   22   20   23   24   24  6.338643 0.609356 SUCCESS  46
001110101   25   25   29   27   29   25   22   28  2.920179 0.939266 SUCCESS  47
001110111   26   21   25   25   39   26   32   21 12.707550 0.122316 SUCCESS  48
001111011   21   32   24   28   30   23   21   19  6.629914 0.577036 SUCCESS  49
001111101   19   27   30   17   21   21   29   21  7.534840 0.480173 SUCCESS  50
001111111   27   26   19   26   32   24   30   22  5.766692 0.673347 SUCCESS  51
010000011   28   25   19   25   17   24   27   29  5.324490 0.722398 SUCCESS  52
010000111   19   29   21   18   31   29   21   32 10.036462 0.262476 SUCCESS  53
010001011   31   30   17   29   21   26   28   25  7.554700 0.478130 SUCCESS  54
010001111   26   21   25   22   27   16   21   22  4.865076 0.771895 SUCCESS  55
010010011   24   23   21   25   32   28   24   14  8.179609 0.416125 SUCCESS  56
010010111   32   27   29   29   18   20   19   24  8.324582 0.402423 SUCCESS  57
010011011   23   25   21   25   14   22   23   25  5.525732 0.700188 SUCCESS  58
010011111   26   17   23   28   22   29   34   17 10.425706 0.236408 SUCCESS  59
010100011   27   22   20   12   23   23   20   20  9.667739 0.289125 SUCCESS  60
010100111   27   17   26   24   20   28   30   22  5.663423 0.684875 SUCCESS  61
010101011   19   36   28   14   29   25   31   23 14.909295 0.060933 SUCCESS  62
010101111   26   30   29   17   30   28   24   18  8.274272 0.407147 SUCCESS  63
010110011   23   25   23   28   23   16   20   27  4.908104 0.767351 SUCCESS  64
010110111   21   26   21   23   26   23   26   26  1.579008 0.991317 SUCCESS  65
010111011   17   23   33   26   24   20   35   30 12.562577 0.127813 SUCCESS  66
010111111   29   28   25   14   36   26   22   26 12.206432 0.142228 SUCCESS  67
011000111   20   27   24   22   26   27   32   24  4.207068 0.837974 SUCCESS  68
011001111   26   27   18   25   18   21   21   21  5.347659 0.719853 SUCCESS  69
011010111   25   19   19   27   37   19   28   12 17.796189 0.022807 SUCCESS  70
011011111   18   26   22   19   22   18   19   23  6.617336 0.578424 SUCCESS  71
011101111   21   28   26   27   35   20   28   26  7.673856 0.465959 SUCCESS  72
011111111   22   34   23   21   35   23   30   23 10.978459 0.202923 SUCCESS  73
100000000   20   22   17   21   24   21   20   21  5.676663 0.683398 SUCCESS  74
100010000   26   29   19   28   21   21   18   30  6.832480 0.554810 SUCCESS  75
100100000   26   13   24   27   16   25   30   28 10.789133 0.213936 SUCCESS  76
100101000   25   20   31   25   15   29   23   20  8.238525 0.410524 SUCCESS  77
100110000   23   16   28   23   31   19   25   23  6.882790 0.549330 SUCCESS  78
100111000   22   22   19   30   32   23   22   21  6.315473 0.611940 SUCCESS  79
101000000   23   21   24   19   23   24   31   29  4.646622 0.794591 SUCCESS  80
101000100   23   23   23   23   17   21   26   17  5.567436 0.695558 SUCCESS  81
101001000   27   18   25   27   30   20   25   33  7.622222 0.471214 SUCCESS  82
101001100   17   17   24   28   22   26   30   28  7.425614 0.491483 SUCCESS  83
101010000   24   16   31   22   25   24   24   35  9.875601 0.273866 SUCCESS  84
101010100   25   16   23   29   23   24   19   24  5.314560 0.723487 SUCCESS  85
101011000   33   36   32   22   27   15   22   24 15.808264 0.045208 SUCCESS  86
101011100   38   31   28   24   33   21   21   24 14.360514 0.072839 SUCCESS  87
101100000   31   28   34   24   20   26   27   20  8.343118 0.400691 SUCCESS  88
101100100   34   19   27   20   16   31   32   20 14.349260 0.073104 SUCCESS  89
101101000   15   32   23   20   24   37   19   30 16.391468 0.037108 SUCCESS  90
101101100   14   25   24   25   21   28   28   25  6.222134 0.622365 SUCCESS  91
101110000   26   29   27   24   28   20   22   20  3.731766 0.880477 SUCCESS  92
101110100   23   22   17   39   23   20   30   23 13.993115 0.081945 SUCCESS  93
101111000   24   18   17   22   25   24   25   25  4.356675 0.823595 SUCCESS  94
101111100   27   34   38   33   31   33   20   22 21.209357 0.006612 FAILURE  95
110000000   23   24   22   23   24   22   25   16  3.670202 0.885586 SUCCESS  96
110000010   24   26   26   28   21   22   23   18  3.323987 0.912413 SUCCESS  97
110000100   21   32   18   27   37   27   23   29 12.953145 0.113472 SUCCESS  98
110001000   19   27   14   25   21   30   16   27 11.211476 0.190002 SUCCESS  99
110001010   23   21   29   19   33   21   26   21  6.925819 0.544657 SUCCESS 100
110010000   25   16   19   21   23   27   24   22  5.347659 0.719853 SUCCESS 101
110010010   23   18   29   31   18   27   26   18  8.425203 0.393074 SUCCESS 102
110010100   27   19   37   22   19   26   19   26 11.179701 0.191724 SUCCESS 103
110011000   23   21   22   30   31   16   21   23  7.552052 0.478402 SUCCESS 104
110011010   32   30   17   19   15   21   28   23 12.195178 0.142706 SUCCESS 105
110100000   25   26   25   16   19   26   30   24  5.807073 0.668832 SUCCESS 106
110100010   25   22   16   28   20   25   26   34  8.646304 0.373006 SUCCESS 107
110100100   17   28   21   30   35   17   23   34 15.756629 0.045999 SUCCESS 108
110101000   23   24   27   19   20   25   22   26  2.798375 0.946366 SUCCESS 109
110101010   21   26   22   18   22   19   24   21  4.550635 0.804346 SUCCESS 110
110101100   35   37   31   28   28   21   17   23 17.326183 0.026886 SUCCESS 111
110110000   22   25   35   33   26   24   26   20  9.199057 0.325783 SUCCESS 112
110110010   31   16   25   24   16   32   24   28 10.849373 0.210381 SUCCESS 113
110110100   17   26   22   20   31   29   23   32  8.765461 0.362466 SUCCESS 114
110111000   20   19   20   22   33   22   23   25  6.594167 0.580983 SUCCESS 115
110111010   19   26    9   33   26   25   25   27 14.949676 0.060131 SUCCESS 116
110111100   15   23   27   27   29   24   29   26  6.308192 0.612752 SUCCESS 117
111000000   25   20   21   23   28   29   24   19  4.095193 0.848434 SUCCESS 118
111000010   25   34   23   20   36   24   28   23 11.165137 0.192517 SUCCESS 119
111000100   23   30   19   21   24   27   21   16  6.907283 0.546668 SUCCESS 120
111000110   26   24   24   28   23   32   18   26  5.045796 0.752670 SUCCESS 121
111001000   26   20   19   27   24   22   28   23  3.332592 0.911787 SUCCESS 122
111001010   28   20   38   27   29   25   22   29 11.547100 0.172584 SUCCESS 123
111001100   24   23   23   30   29   20   26   26  3.435861 0.904110 SUCCESS 124
111010000   25   22   31   15   21   28   35   26 11.756947 0.162382 SUCCESS 125
111010010   23   30   20   33   32   19   20   31 11.715243 0.164368 SUCCESS 126
111010100   19   23   23   21   23   25   29   21  3.374297 0.908724 SUCCESS 127
111010110   24   30   29   25   32   27   22   23  5.309926 0.723995 SUCCESS 128
111011000   22   21   34   19   29   23   23   22  7.180019 0.517341 SUCCESS 129
111011010   24   24   24   25   24   22   30   20  2.434948 0.964695 SUCCESS 130
111011100   18   15   28   22   33   22   24   25  9.670387 0.288927 SUCCESS 131
111100000   26   18   21   29   26   23   25   15  7.178695 0.517481 SUCCESS 132
111100010   22   30   28   14   34   29   20   19 13.560842 0.093955 SUCCESS 133
111100100   29   27   22   28   20   19   34   23  8.020071 0.431512 SUCCESS 134
111100110   17   20   13   22   16   20   29   19 14.826548 0.062607 SUCCESS 135
111101000   23   20   24   19   26   21   29   30  4.968345 0.760954 SUCCESS 136
111101010   23   30   31   13   15   23   24   21 13.084217 0.108985 SUCCESS 137
111101100   29   28   21   22   19   22   21   19  5.382082 0.716066 SUCCESS 138
111101110   16   22   19   26   38   23   20   23 13.398657 0.098849 SUCCESS 139
111110000   28   29   23   29   29   23   26   25  3.530524 0.896808 SUCCESS 140
111110010   30   27   31   29   26   24   26   29  5.480717 0.705175 SUCCESS 141
111110100   19   23   30   18   27   26   26   32  7.333598 0.501104 SUCCESS 142
111110110   18   26   18   22   15   23   23   18  9.463849 0.304688 SUCCESS 143
111111000   25   28   21   22   33   25   25   24  4.469874 0.812440 SUCCESS 144
111111010   25   25   23   21   30   21   28   27  3.257789 0.917154 SUCCESS 145
111111100   22   32   21   21   38   24   28   22 12.308377 0.137966 SUCCESS 146
111111110   22   34   23   21   35   23   30   23 10.978459 0.202923 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   23   19   25   23   27   20   28   18  4.806160 0.778079 SUCCESS   0
000000011   16   21   24   24   29   28   19   20  6.992017 0.537494 SUCCESS   1
000000101   19   22   20   27   35   25   31   24  9.214945 0.324489 SUCCESS   2
000000111   17   22   25   27   35   23   23   14 12.373251 0.135311 SUCCESS   3
000001001   29   28   26   19   16   22   18   23  7.839351 0.449318 SUCCESS   4
000001011   24   20   26   31   32   14   20   26 10.738822 0.216942 SUCCESS   5
000001101   27   23   26   23   31   26   22   32  5.207981 0.735133 SUCCESS   6
000001111   17   19   31   29   25   26   16   14 13.990467 0.082014 SUCCESS   7
000010001   25   23   22   24   30   18   17   24  5.738227 0.676527 SUCCESS   8
000010011   38   24   20   20   21   18   17   29 14.923859 0.060643 SUCCESS   9
000010101   23   25   30   19   21   29   32   29  7.393839 0.494796 SUCCESS  10
000010111   22   20   27   28   27   19   19   24  4.662510 0.792963 SUCCESS  11
000011001   23   18   21   22   25   28   26   26  3.332592 0.911787 SUCCESS  12
000011011   30   22   21   31   26   27   28   31  6.700084 0.569310 SUCCESS  13
000011101   17   39   25   17   30   14   23   22 19.923130 0.010631 SUCCESS  14
000011111   15   13   31   26   21   24   21   24 12.193854 0.142762 SUCCESS  15
000100011   18   24   24   21   30   15   17   29 10.525003 0.230092 SUCCESS  16
000100101   28   28   28   24   31   29   31   25  6.260529 0.618074 SUCCESS  17
000100111   31   30   22   21   17   17   13   22 14.294978 0.074394 SUCCESS  18
000101001   17   26   21   22   22   29   23   20  5.204009 0.735565 SUCCESS  19
000101011   25   29   22   27   24   26   31   23  3.487496 0.900158 SUCCESS  20
000101101   16   22   21   23   21   18   18   29  8.659544 0.371825 SUCCESS  21
000101111   23   15   26   23   29   20   23   17  8.135256 0.420371 SUCCESS  22
000110011   28   18   34   21   24   36   22   27 12.918722 0.114677 SUCCESS  23
000110101   17   24   25   24   21   22   30   26  4.518860 0.807543 SUCCESS  24
000110111   24   26   26   28   25   26   23   29  1.877561 0.984538 SUCCESS  25
000111001   27   21   31   35   27   31   32   28 12.514914 0.129666 SUCCESS  26
000111011   29   32   25   20   26   21   20   22  5.841496 0.664981 SUCCESS  27
000111101   25   25   21   26   27   30   19   19  4.714144 0.787646 SUCCESS  28
000111111   22   22   29   28   17   26   21   24  4.857794 0.772662 SUCCESS  29
001000011   25   25   24   28   27   31   25   21  3.224690 0.919476 SUCCESS  30
001000101   23   28   21   26   23   29   27   11 10.102660 0.257894 SUCCESS  31
001000111   24   27   19   22   23   13   19   30  9.923263 0.270453 SUCCESS  32
001001011   29   28   29   25   29   35   23   28  8.650276 0.372651 SUCCESS  33
001001101   38   35   27   17   22   24   27   27 16.029365 0.041962 SUCCESS  34
001001111   19   32   21   23   15   18   18   18 13.200725 0.105127 SUCCESS  35
001010011   16   26   16   18   21   27   21   17 11.404112 0.179836 SUCCESS  36
001010101   11   22   24   33   23   23   25   28 11.721200 0.164083 SUCCESS  37
001010111   25   26   17   34   22   26   33   21 10.325085 0.242946 SUCCESS  38
001011011   26   22   26   19   23   25   31   35  8.402034 0.395215 SUCCESS  39
001011101   21   32   27   19   16   21   28   19  9.720698 0.285179 SUCCESS  40
001011111   24   19   17   28   26   21   23   26  4.899499 0.768262 SUCCESS  41
001100101   17   24   24   25   35   24   29   25  8.028677 0.430674 SUCCESS  42
001100111   28   26   26   23   31   40   21   28 14.047397 0.080538 SUCCESS  43
001101011   27   20   27   28   25   26   25   22  2.325721 0.969363 SUCCESS  44
001101101   29   28   17   28   24   25   31   23  6.266487 0.617409 SUCCESS  45
001101111   26   19   25   28   26   28   25   29  3.478890 0.900822 SUCCESS  46
001110101   23   26   20   23   23   19   19   33  6.780845 0.560452 SUCCESS  47
001110111   26   37   22   29   33   23   24   20 12.021077 0.150266 SUCCESS  48
001111011   28   24   30   24   20   28   18   18  6.730535 0.565965 SUCCESS  49
001111101   23   32   22   18   22   24   29   29  6.553786 0.585448 SUCCESS  50
001111111   19   21   28   31   21   22   29   24  5.756763 0.674457 SUCCESS  51
010000011   21   18   27   23   26   15   14   24 11.032080 0.199888 SUCCESS  52
010000111   23   24   25   19   23   35   26   18  8.027353 0.430803 SUCCESS  53
010001011   23   25   25   18   22   17   30   19  6.974805 0.539353 SUCCESS  54
010001111   27   25   20   32   26   24   22   21  4.418239 0.817556 SUCCESS  55
010010011   25   25   28   28   22   30   26   27  3.098252 0.928041 SUCCESS  56
010010111   25   34   29   24   23   25   19   24  6.164542 0.628807 SUCCESS  57
010011011   33   24   22   21   26   25   27   27  4.571819 0.802206 SUCCESS  58
010011111   23   30   19   24   17   21   24   23  5.551549 0.697322 SUCCESS  59
010100011   30   20   22   29   19   14   29   21 10.491904 0.232182 SUCCESS  60
010100111   20   24   17   24   27   24   27   17  6.051344 0.641481 SUCCESS  61
010101011   20   26   25   23   19   23   26   30  3.782077 0.876231 SUCCESS  62
010101111   25   27   23   22   16   25   29   27  4.816089 0.777040 SUCCESS  63
010110011   26   15   23   32   22   30   31   29 10.698442 0.219378 SUCCESS  64
010110111   30   19   28   15   22   25   30   35 13.206021 0.104955 SUCCESS  65
010111011   26   27   27   21   26   20   29   21  3.486172 0.900260 SUCCESS  66
010111111   29   25   20   27   28   18   28   22  5.096107 0.747256 SUCCESS  67
011000111   24   36   26   27   15   23   22   20 10.993023 0.202095 SUCCESS  68
011001111   33   25   29   17   26   37   24   28 13.758774 0.088274 SUCCESS  69
011010111   25   21   18   22   28   15   24   19  8.016100 0.431899 SUCCESS  70
011011111   24   24   33   22   22   24   28   25  4.207068 0.837974 SUCCESS  71
011101111   23   32   21   26   36   26   19   19 11.409408 0.179563 SUCCESS  72
011111111   24   30   29   33   23   26   27   24  5.852750 0.663722 SUCCESS  73
100000000   23   19   25   23   28   20   28   18  5.068965 0.750180 SUCCESS  74
100010000   23   19   23   35   31   24   22   28  8.808489 0.358708 SUCCESS  75
100100000   25   31   29   30   34   21   26   17 10.910937 0.206797 SUCCESS  76
100101000   23   23   23   23   23   24   24   33  3.562299 0.894301 SUCCESS  77
100110000   26   16   32   23   24   28   27   29  7.368021 0.497496 SUCCESS  78
100111000   19   25   25   32   28   24   22   28  5.063008 0.750821 SUCCESS  79
101000000   19   23   28   14   32   31   26   22 11.094968 0.196376 SUCCESS  80
101000100   23   20   23   21   24   19   25   22  2.975123 0.935909 SUCCESS  81
101001000   16   34   29   25   35   26   21   19 14.400895 0.071896 SUCCESS  82
101001100   27   39   22   20   31   29   18   19 16.095563 0.041033 SUCCESS  83
101010000   30   23   25   25   20   22   28   23  3.138632 0.925359 SUCCESS  84
101010100   17   25   25   24   33   15   21   27 10.009321 0.264372 SUCCESS  85
101011000   29   31   29   22   15   23   24   31  9.562484 0.297085 SUCCESS  86
101011100   21   33   20   41   24   27   25   33 19.563675 0.012119 SUCCESS  87
101100000   34   26   29   26   25   23   19   26  6.461771 0.595651 SUCCESS  88
101100100   18   23   21   21   28   28   21   27  4.671116 0.792079 SUCCESS  89
101101000   26   18   26   20   23   24   23   19  4.178603 0.840660 SUCCESS  90
101101100   20   24   20   27   17   23   28   27  5.170910 0.739163 SUCCESS  91
101110000   27   37   29   21   25   19   28   25 10.215858 0.250201 SUCCESS  92
101110100   23   26   30   33   18   24   29   18  9.028267 0.339917 SUCCESS  93
101111000   17   22   29   26   29   28   21   27  5.791185 0.670609 SUCCESS  94
101111100   20   20   22   22   28   30   20   28  5.374800 0.716868 SUCCESS  95
110000000   24   17   26   29   18   21   23   20  6.457799 0.596092 SUCCESS  96
110000010   27   26   25   22   31   33   21   25  6.140049 0.631548 SUCCESS  97
110000100   34   23   21   20   20   20   24   29  7.840675 0.449186 SUCCESS  98
110001000   23   26   22   26   36   25   17   29  9.477751 0.303608 SUCCESS  99
110001010   22   22   24   30   24   20   30   18  5.713734 0.679262 SUCCESS 100
110010000   25   21   26   26   25   25   17   25  3.086998 0.928780 SUCCESS 101
110010010   26   15   28   28   21   22   17   31  9.848460 0.275824 SUCCESS 102
110010100   15   20   20   26   24   26   23   34  9.594259 0.294666 SUCCESS 103
110011000   26   25   30   22   25   29   26   31  4.564537 0.802942 SUCCESS 104
110011010   31   20   28   22   30   28   20   25  6.173148 0.627844 SUCCESS 105
110100000   23   25   33   18   28   28   21   28  7.105215 0.525325 SUCCESS 106
110100010   23   20   27   22   20   14   27   15 10.862613 0.209606 SUCCESS 107
110100100   17   33   26   34   31   29   23   21 12.783678 0.119512 SUCCESS 108
110101000   36   26   17   31   21   21   26   19 12.298447 0.138376 SUCCESS 109
110101010   26   29   26   14   29   15   23   29 11.314745 0.184495 SUCCESS 110
110101100   19   28   25   20   18   23   25   35  9.213621 0.324597 SUCCESS 111
110110000   31   23   21   26   17   19   23   23  6.246628 0.619627 SUCCESS 112
110110010   24   20   21   21   24   35   21   30  8.392104 0.396135 SUCCESS 113
110110100   25   22   27   28   23   25   28   25  1.758405 0.987544 SUCCESS 114
110111000   22   30   29   19   21   19   30   24  6.764958 0.562191 SUCCESS 115
110111010   36   32   22   32   20   30   29   25 13.903748 0.084309 SUCCESS 116
110111100   28   19   33   27   28   28   23   22  6.631238 0.576890 SUCCESS 117
111000000   17   18   18   29   24   16   23   20 10.582595 0.226489 SUCCESS 118
111000010   28   27   20   14   23   20   17   26  9.567118 0.296732 SUCCESS 119
111000100   27   34   24   25   36   28   25   20 11.301505 0.185194 SUCCESS 120
111000110   14   29   30   25   22   28   22   32 10.307874 0.244079 SUCCESS 121
111001000   22   25   30   31   25   32   25   19  7.148244 0.520726 SUCCESS 122
111001010   28   22   18   26   20   26   19   34  8.705221 0.367770 SUCCESS 123
111001100   18   26   25   24   34   25   30   25  7.131033 0.522564 SUCCESS 124
111010000   19   20   27   26   24   23   25   18  4.289153 0.830138 SUCCESS 125
111010010   24   25   20   25   30   26   19   21  4.019066 0.855399 SUCCESS 126
111010100   31   27   16   23   20   18   28   22  8.551641 0.381517 SUCCESS 127
111010110   18   24   21   21   14   21   20   32 11.057897 0.198440 SUCCESS 128
111011000   18   23   25   17   18   24   25   21  6.397559 0.602791 SUCCESS 129
111011010   27   30   27   20   19   23   26   23  4.231561 0.835650 SUCCESS 130
111011100   19   32   24   24   25   18   27   17  8.051846 0.428422 SUCCESS 131
111100000   18   22   12   24   21   21   27   23  9.845812 0.276015 SUCCESS 132
111100010   22   21   25   36   29   31   27   21  9.970264 0.267119 SUCCESS 133
111100100   26   21   28   21   19   26   16   18  7.702983 0.463008 SUCCESS 134
111100110   31   25   21   25   30   19   35   27  9.978870 0.266512 SUCCESS 135
111101000   29   13   31   26   22   28   28   23  9.782262 0.280642 SUCCESS 136
111101010   22   31   21   24   21   18   23   17  7.211794 0.513964 SUCCESS 137
111101100   19   23   25   17   24   32   21   20  7.415684 0.492518 SUCCESS 138
111101110   22   30   22   26   26   21   23   20  3.425932 0.904861 SUCCESS 139
111110000   18   18   11   26   22   26   18   28 13.819676 0.086588 SUCCESS 140
111110010   23   21   32   19   20   23   19   26  6.500828 0.591316 SUCCESS 141
111110100   28   22   20   20   23   33   26   23  5.841496 0.664981 SUCCESS 142
111110110   17   31   24   20   26   24   24   22  5.357589 0.718762 SUCCESS 143
111111000   29   21   25   37   21   32   24   26 11.182349 0.191580 SUCCESS 144
111111010   29   27   30   24   25   23   22   19  4.096517 0.848312 SUCCESS 145
111111100   22   21   31   29   19   27   28   38 13.385418 0.099259 SUCCESS 146
111111110   24   30   29   33   23   26   27   24  5.852750 0.663722 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   25   26   31   26   22   23   19   24  3.647033 0.887484 SUCCESS   0
000000011   27   24   23   25   18   21   17   24  4.941203 0.763842 SUCCESS   1
000000101   31   24   22   17   22   22   23   23  5.068965 0.750180 SUCCESS   2
000000111   25   25   17   28   22   30   17   22  7.035045 0.532856 SUCCESS   3
000001001   22   27   27   24   22   24   24   22  1.324808 0.995249 SUCCESS   4
000001011   29   26   25   25   19   19   34   26  7.520277 0.481674 SUCCESS   5
000001101   23   24   26   22   22   23   20   26  1.696840 0.988938 SUCCESS   6
000001111   23   22   23   19   22   23   17   25  4.305041 0.828606 SUCCESS   7
000010001   32   27   23   21   23   29   23   27  4.656552 0.793574 SUCCESS   8
000010011   17   28   25   23   19   20   22   21  5.754115 0.674753 SUCCESS   9
000010101   27   21   22   12   23   21   32   17 12.871721 0.116340 SUCCESS  10
000010111   28   25   26   19   20   19   28   20  5.331771 0.721598 SUCCESS  11
000011001   17   30   18   23   22   24   34   28 10.171506 0.253194 SUCCESS  12
000011011   31   25   23   25   23   29   18   22  4.918034 0.766300 SUCCESS  13
000011101   22   28   17   28   23   25   28   32  6.757676 0.562989 SUCCESS  14
000011111   18   20   27   17   33   28   16   24 11.839033 0.158532 SUCCESS  15
000100011   27   22   19   29   20   22   19   25  4.975626 0.760178 SUCCESS  16
000100101   27   19   26   26   30   37   21   31 12.131628 0.145427 SUCCESS  17
000100111   21   22   30   31   20   35   26   21 10.088096 0.258897 SUCCESS  18
000101001   13   16   31   16   30   20   24   24 15.489851 0.050292 SUCCESS  19
